pagePath,pageTitle,screenPageViews,totalUsers,sessions,averageSessionDuration,bounceRate,engagementRate
"/players/daniel-evans","다니엘 에반스 테니스 선수 | 플레이 스타일·강점·ATP 프로필",2,1,1,23.365076,0,1
"/players/denis-shapovalov","데니스 샤포발로프 선수 완전 분석 | 플레이 스타일·경력·ATP",2,1,1,63.085105,0,1
"/players/dominic-thiem","도미니크 티엠·팀 프로필 | 은퇴 이유·US오픈·원핸드 백핸드",2,2,2,16.451096,0,1
"/players/dominic-thiem","도미니크 팀 테니스 선수 | 플레이 스타일·강점·ATP 프로필",2,2,2,21.1514215,0.5,0.5
"/players/duckhee-lee","이덕희 tennis player | ranking, profile, ATP",2,2,2,67.718145,0.5,0.5
"/players/emma-raducanu-legacy","엠마 라두카누 tennis player | ranking, profile, WTA",2,2,2,515.7999955,0,1
"/players/fabio-fognini","파비오 포니니 tennis player | ranking, profile, ATP",2,1,1,88.755268,0,1
"/players/felix-auger-aliassime","펠릭스 오제 알리아심 선수 프로필 | 랭킹·전적·플레이스타일 ATP",2,2,2,14.7345535,0,1
"/players/flavio-cobolli","플라비오 코볼리 선수 프로필 | 랭킹·전적·플레이스타일 ATP",2,2,2,34.390487,0,1
"/players/gabriel-diallo","가브리엘 디알로 테니스 선수 | 플레이 스타일·강점·ATP 프로필",2,1,1,5.970841,0,1
"/players/hailey-baptiste","헤일리 밥티스트 tennis player | ranking, profile, WTA",2,2,2,9.7175955,0.5,0.5
"/players/hyeon-chung","정현 tennis player | ranking, profile, ATP",2,1,2,12.0182195,0.5,0.5
"/players/kei-nishikori","니시코리 케이 테니스 선수 | 플레이 스타일·강점·ATP 프로필",2,2,2,57.309255,0.5,0.5
"/players/learner-tien","러너 티엔 tennis player | ranking, profile, ATP",2,1,1,9.025517,0,1
"/players/leylah-fernandez","레일라 페르난데스 tennis player | ranking, profile, WTA",2,2,2,27.7897955,0.5,0.5
"/players/lleyton-hewitt","레이튼 휴이트 프로필 | 전 세계 1위·호주 테니스 전설",2,1,1,87.48449,0,1
"/players/lorenzo-musetti","로렌조 무세티 — 세계랭킹 상위권 | 플레이스타일·명장면·최근 경기력",2,2,2,32.774941999999996,0.5,0.5
"/players/matteo-arnaldi","마테오 아르날디 — 이탈리아의 새로운 엔진 | 플레이스타일·명장면·최근 경기력",2,1,2,0,1,0
"/players/matteo-berrettini","마테오 베레티니 — 이탈리아의 망치 | 플레이스타일·명장면·최근 경기력",2,1,2,0,1,0
"/players/naomi-osaka","오사카 나오미 tennis player | ranking, profile, WTA",2,2,2,35.4888185,0,1
